-0.22125,-0.19301,-0.19519,-0.42406,-0.05273,0.11115,0.23589,0.19541,-0.070996,-0.31894,-0.20939,0.43628,1,0.62761,0.062443,-0.4159,-0.16832,0.3135,0.22733,0.30446,0.14659,-0.18292,0.094406,0.1436,0.41005,0.38411,0.015362,0.11877,0.15028,0.32662,0.19347,0.30347,0.33331,0.27013,0.27699,0.21841,0.33932,0.31463,-0.067985,0.026181,-0.55228,-0.1357
-0.25507,-0.23515,-0.14414,-0.4071,-0.21452,0.033153,0.26967,0.28262,-0.082343,-0.10475,-0.26117,0.11575,0.62761,1,0.51631,-0.19014,-0.18621,0.099401,0.17938,0.3944,0.19617,-0.18951,0.14333,0.13443,0.32486,0.31705,0.23087,0.15624,0.1302,0.35794,0.14567,0.33349,0.43274,0.48082,0.37571,0.16781,0.25726,0.34359,0.01005,0.062728,-0.63113,-0.14205
-0.2855,-0.097311,-0.17522,-0.29493,-0.17254,0.15199,0.14151,0.14185,-0.10414,-0.11981,-0.23383,-0.13334,0.062443,0.51631,1,0.38276,-0.30148,-0.28428,0.012693,0.18264,0.092875,-0.0091791,0.086138,0.0023583,0.21645,0.15099,0.058359,0.29797,0.1183,0.16407,-0.072193,0.12103,0.45955,0.48155,0.16313,0.095419,0.15936,0.20333,-0.092038,0.039177,-0.37923,0.016119
-0.14727,-0.01851,-0.23462,0.2073,0.16209,0.27109,-0.055679,-0.28174,-0.14639,-0.12897,-0.20928,-0.4536,-0.4159,-0.19014,0.38276,1,0.276,-0.25063,-0.32508,-0.38719,-0.16008,-0.040423,-0.0049006,-0.071798,-0.0012016,-0.15518,-0.30867,0.1007,0.050991,-0.10651,-0.19145,-0.12184,0.087872,-0.027167,-0.078272,0.1973,-0.12863,-0.084371,-0.039834,-0.09833,0.13663,0.27215
-0.03605,-0.15919,-0.065058,0.17157,0.096173,0.058281,-0.030694,-0.11312,-0.094289,0.038274,0.02777,-0.19614,-0.16832,-0.18621,-0.30148,0.276,1,0.37601,-0.18619,-0.25617,-0.12723,-0.039387,-0.05759,0.043063,-0.10337,-0.08557,-0.092239,-0.15665,-0.041637,0.059578,0.061521,0.043327,-0.081257,-0.071929,0.24479,0.2844,-0.17555,-0.097441,0.14295,0.037248,-0.025999,0.040242
-0.17885,-0.24958,-0.089717,-0.244,0.081702,0.034787,0.16103,0.15563,-0.097664,-0.14828,0.051741,0.297,0.3135,0.099401,-0.28428,-0.25063,0.37601,1,0.42639,0.19179,-0.050878,-0.30833,0.09088,0.33299,0.18438,0.073531,-0.037988,-0.20995,0.15438,0.37383,0.35475,0.093855,0.10626,0.19032,0.25003,0.14593,0.29155,0.29358,0.13223,0.076325,-0.43697,-0.15671
-0.12406,-0.097173,-0.20498,-0.37565,0.044976,0.28269,0.29644,0.26184,-0.012141,-0.1101,-0.013104,0.21629,0.22733,0.17938,0.012693,-0.32508,-0.18619,0.42639,1,0.51759,-0.16826,-0.32995,-0.0784,0.14406,0.31459,0.21176,-0.16287,-0.13263,0.22443,0.4301,0.25665,0.059874,0.23098,0.24803,-0.046144,-0.05421,0.33155,0.44171,0.0012224,-0.11701,-0.35364,0.0014282
0.012924,-0.24503,0.018675,-0.36856,0.018276,0.10056,0.19423,0.23684,-0.17549,-0.042168,0.11424,0.19346,0.30446,0.3944,0.18264,-0.38719,-0.25617,0.19179,0.51759,1,0.27405,-0.32207,-0.20208,0.14069,0.50731,0.42055,-0.022441,-0.20212,0.20432,0.44285,0.26317,0.20819,0.33654,0.30859,0.13497,0.019918,0.49156,0.35868,-0.0080796,0.0078313,-0.51699,-0.37496
-0.24385,-0.18023,-0.045198,0.0026357,-0.069363,-0.21124,-0.021226,0.15533,0.049775,0.18418,0.23965,0.11295,0.14659,0.19617,0.092875,-0.16008,-0.12723,-0.050878,-0.16826,0.27405,1,0.13929,-0.046906,0.083788,0.026703,0.12933,0.1968,0.097079,0.042466,0.03453,0.14666,0.19905,0.05921,0.15159,0.3068,0.098545,0.091827,0.14857,0.091152,0.26269,-0.32003,-0.061908
-0.14385,0.11978,-0.0024126,0.0068982,-0.27706,-0.24506,-0.21886,0.12925,0.52219,0.4884,0.26714,0.026838,-0.18292,-0.18951,-0.0091791,-0.040423,-0.039387,-0.30833,-0.32995,-0.32207,0.13929,1,0.20307,-0.20485,-0.33844,-0.13067,0.16554,0.15506,0.13659,-0.18182,-0.18689,-0.042928,-0.032106,-0.02406,0.19972,-0.11076,-0.32927,-0.26326,0.13947,0.28521,0.063724,0.21577
-0.1204,-0.17938,-0.091648,-0.15574,-0.16596,-0.070154,0.008822,0.1102,0.12895,0.21836,0.17351,0.13961,0.094406,0.14333,0.086138,-0.0049006,-0.05759,0.09088,-0.0784,-0.20208,-0.046906,0.20307,1,0.10523,-0.040867,-0.027837,-0.063255,0.094031,0.24789,0.17071,-0.14107,-0.024707,0.13737,0.24295,0.2045,0.20791,-0.082738,0.099784,0.075349,0.16784,-0.25527,0.026375
-0.34133,-0.27948,-0.32548,-0.27117,-0.099545,0.11119,0.36998,0.20365,-0.023552,0.017669,0.31467,0.21203,0.1436,0.13443,0.0023583,-0.071798,0.043063,0.33299,0.14406,0.14069,0.083788,-0.20485,0.10523,1,0.28328,-0.072004,-0.14658,-0.067831,0.21542,0.20931,0.27626,-0.054336,0.022962,0.2066,0.25391,0.18733,0.35326,0.34142,0.0077511,0.035163,-0.412,0.11147
-0.28871,-0.30863,-0.35327,-0.39968,0.14596,0.33439,0.2202,0.081568,-0.15953,-0.17714,0.076086,0.41969,0.41005,0.32486,0.21645,-0.0012016,-0.10337,0.18438,0.31459,0.50731,0.026703,-0.33844,-0.040867,0.28328,1,0.45966,-0.25304,-0.21472,0.17517,0.42804,0.13259,0.16531,0.38133,0.32934,0.17603,0.31734,0.5335,0.43991,-0.065568,-0.06128,-0.59508,-0.049609
-0.092576,-0.2207,-0.14339,-0.31809,0.093617,0.18892,0.10631,0.12034,-0.042715,-0.02772,0.034154,0.2039,0.38411,0.31705,0.15099,-0.15518,-0.08557,0.073531,0.21176,0.42055,0.12933,-0.13067,-0.027837,-0.072004,0.45966,1,-0.094241,-0.16421,0.14514,0.19013,0.10726,0.18206,0.40178,0.15393,0.22252,0.24526,0.33921,0.27352,-0.078743,0.025187,-0.47425,-0.2431
-0.055178,0.10592,0.1558,-0.062096,-0.35337,-0.25787,0.13277,0.33053,0.19498,0.23059,0.10817,0.15329,0.015362,0.23087,0.058359,-0.30867,-0.092239,-0.037988,-0.16287,-0.022441,0.1968,0.16554,-0.063255,-0.14658,-0.25304,-0.094241,1,0.21974,-0.17467,-0.1314,0.079322,0.23773,-0.12557,0.13215,0.13245,-0.19456,-0.1643,-0.15982,0.10365,0.24382,-0.067947,-0.057734
-0.22462,0.065529,-0.20252,-0.18932,-0.37589,0.089188,0.28678,0.33287,0.26228,0.092384,-0.0018483,0.092028,0.11877,0.15624,0.29797,0.1007,-0.15665,-0.20995,-0.13263,-0.20212,0.097079,0.15506,0.094031,-0.067831,-0.21472,-0.16421,0.21974,1,0.095845,0.12527,-0.083389,0.075885,-0.048476,0.23134,0.034724,-0.16675,-0.25996,-0.034111,0.1168,0.088731,-0.10003,0.28458
-0.2341,-0.30147,-0.34977,-0.33653,-0.058851,0.21104,0.15017,0.17375,0.24146,0.21411,0.2105,0.2396,0.15028,0.1302,0.1183,0.050991,-0.041637,0.15438,0.22443,0.20432,0.042466,0.13659,0.24789,0.21542,0.17517,0.14514,-0.17467,0.095845,1,0.41558,0.017348,-0.039931,0.23188,0.22774,0.17902,0.0016392,0.10791,0.29203,0.079898,0.19185,-0.44934,0.055913
-0.22884,-0.39523,-0.26169,-0.48475,-0.14549,0.27332,0.388,0.39522,0.056392,0.032796,0.10432,0.30942,0.32662,0.35794,0.16407,-0.10651,0.059578,0.37383,0.4301,0.44285,0.03453,-0.18182,0.17071,0.20931,0.42804,0.19013,-0.1314,0.12527,0.41558,1,0.15536,0.29814,0.194,0.38378,0.29186,0.18758,0.23842,0.31917,0.089656,0.10434,-0.63955,-0.05829
-0.22485,-0.014865,-0.050613,-0.40801,-0.29949,0.034764,0.41782,0.44732,0.089481,-0.10409,0.046957,0.14545,0.19347,0.14567,-0.072193,-0.19145,0.061521,0.35475,0.25665,0.26317,0.14666,-0.18689,-0.14107,0.27626,0.13259,0.10726,0.079322,-0.083389,0.017348,0.15536,1,0.29971,-0.04945,-0.033757,0.20444,0.12339,0.1726,0.012904,0.012972,0.002329,-0.2898,-0.05106
-0.27784,-0.12834,-0.10274,-0.32526,-0.38354,-0.037583,0.33109,0.48165,0.28976,0.14503,0.0016406,0.18572,0.30347,0.33349,0.12103,-0.12184,0.043327,0.093855,0.059874,0.20819,0.19905,-0.042928,-0.024707,-0.054336,0.16531,0.18206,0.23773,0.075885,-0.039931,0.29814,0.29971,1,0.047366,0.11803,0.19491,0.20491,-0.051252,-0.068675,-0.0018551,0.11203,-0.36755,0.087678
-0.28584,-0.31128,-0.27599,-0.20814,0.10351,0.084167,-0.043009,-0.021505,-0.11258,0.011246,-0.028047,0.15057,0.33331,0.43274,0.45955,0.087872,-0.081257,0.10626,0.23098,0.33654,0.05921,-0.032106,0.13737,0.022962,0.38133,0.40178,-0.12557,-0.048476,0.23188,0.194,-0.04945,0.047366,1,0.43294,0.19679,0.080761,0.3171,0.35869,-0.07881,-0.035781,-0.51961,-0.089623
-0.36283,-0.28655,-0.24948,-0.36718,-0.056091,0.13266,0.16426,0.15912,-0.14264,-0.00325,0.12685,0.30862,0.27013,0.48082,0.48155,-0.027167,-0.071929,0.19032,0.24803,0.30859,0.15159,-0.02406,0.24295,0.2066,0.32934,0.15393,0.13215,0.23134,0.22774,0.38378,-0.033757,0.11803,0.43294,1,0.26291,0.0075562,0.19141,0.39379,0.056151,0.073745,-0.63417,-0.052518
-0.4372,-0.23712,-0.29877,-0.33258,-0.233,0.076794,0.23572,0.31487,0.092275,0.1666,0.21052,0.17411,0.27699,0.37571,0.16313,-0.078272,0.24479,0.25003,-0.046144,0.13497,0.3068,0.19972,0.2045,0.25391,0.17603,0.22252,0.13245,0.034724,0.17902,0.29186,0.20444,0.19491,0.19679,0.26291,1,0.19091,0.095294,0.11246,0.022843,0.27718,-0.5826,0.063365
-0.29994,-0.25262,-0.26796,-0.092937,0.0027222,0.11102,0.16897,0.062755,-0.025594,-0.055667,0.021195,-0.0072802,0.21841,0.16781,0.095419,0.1973,0.2844,0.14593,-0.05421,0.019918,0.098545,-0.11076,0.20791,0.18733,0.31734,0.24526,-0.19456,-0.16675,0.0016392,0.18758,0.12339,0.20491,0.080761,0.0075562,0.19091,1,0.065939,0.10605,-0.068922,-0.098569,-0.34719,0.14997
-0.18235,-0.24166,-0.17835,-0.22827,0.28309,0.16923,0.067022,-0.080437,-0.36393,-0.25,-0.0011672,0.29281,0.33932,0.25726,0.15936,-0.12863,-0.17555,0.29155,0.33155,0.49156,0.091827,-0.32927,-0.082738,0.35326,0.5335,0.33921,-0.1643,-0.25996,0.10791,0.23842,0.1726,-0.051252,0.3171,0.19141,0.095294,0.065939,1,0.40039,-0.29051,-0.244,-0.43484,-0.22078
-0.29262,-0.43351,-0.44478,-0.13957,0.29928,0.2808,0.18057,-0.0076359,-0.22728,-0.14457,0.069706,0.25486,0.31463,0.34359,0.20333,-0.084371,-0.097441,0.29358,0.44171,0.35868,0.14857,-0.26326,0.099784,0.34142,0.43991,0.27352,-0.15982,-0.034111,0.29203,0.31917,0.012904,-0.068675,0.35869,0.39379,0.11246,0.10605,0.40039,1,-0.16486,-0.22901,-0.52979,0.066065
-0.068766,-0.10398,-0.037246,0.056181,-0.16373,-0.11167,0.0023741,0.16767,0.20324,0.21563,0.067239,-0.072188,-0.067985,0.01005,-0.092038,-0.039834,0.14295,0.13223,0.0012224,-0.0080796,0.091152,0.13947,0.075349,0.0077511,-0.065568,-0.078743,0.10365,0.1168,0.079898,0.089656,0.012972,-0.0018551,-0.07881,0.056151,0.022843,-0.068922,-0.29051,-0.16486,1,0.017737,-0.057704,0.085216
-0.030369,0.088865,0.20775,-0.2372,-0.33065,-0.26272,-0.058824,0.2437,0.25292,0.28081,0.24965,0.18972,0.026181,0.062728,0.039177,-0.09833,0.037248,0.076325,-0.11701,0.0078313,0.26269,0.28521,0.16784,0.035163,-0.06128,0.025187,0.24382,0.088731,0.19185,0.10434,0.002329,0.11203,-0.035781,0.073745,0.27718,-0.098569,-0.244,-0.22901,0.017737,1,-0.19897,-0.18112
0.5768,0.47459,0.47012,0.61266,0.18249,-0.2096,-0.40714,-0.44964,-0.071443,-0.1035,-0.23243,-0.46835,-0.55228,-0.63113,-0.37923,0.13663,-0.025999,-0.43697,-0.35364,-0.51699,-0.32003,0.063724,-0.25527,-0.412,-0.59508,-0.47425,-0.067947,-0.10003,-0.44934,-0.63955,-0.2898,-0.36755,-0.51961,-0.63417,-0.5826,-0.34719,-0.43484,-0.52979,-0.057704,-0.19897,1,7.9274e-18
-0.63165,0.03966,-0.69361,0.10408,-0.13292,0.24124,0.27789,0.14642,0.43236,0.27787,0.16902,-0.030962,-0.1357,-0.14205,0.016119,0.27215,0.040242,-0.15671,0.0014282,-0.37496,-0.061908,0.21577,0.026375,0.11147,-0.049609,-0.2431,-0.057734,0.28458,0.055913,-0.05829,-0.05106,0.087678,-0.089623,-0.052518,0.063365,0.14997,-0.22078,0.066065,0.085216,-0.18112,7.9274e-18,1
